6559.912, 8146, 
6559.914, 8146, 
6559.916, 8145, 
6559.918, 8144, 
6559.92, 8143, 
6559.922, 8142, 
6559.924, 8141, 
6559.926, 8140, 
6559.928, 8139, 
6559.93, 8137, 
6559.932, 8136, 
6559.934, 8135, 
6559.936, 8134, 
6559.938, 8133, 
6559.94, 8132, 
6559.942, 8131, 
6559.944, 8130, 
6559.946, 8129, 
6559.948, 8128, 
6559.95, 8126, 
6559.952, 8125, 
6559.954, 8124, 
6559.956, 8123, 
6559.958, 8122, 
6559.96, 8122, 
6559.962, 8121, 
6559.964, 8120, 
6559.966, 8119, 
6559.968, 8118, 
6559.97, 8118, 
6559.972, 8117, 
6559.974, 8116, 
6559.976, 8115, 
6559.978, 8115, 
6559.98, 8114, 
6559.982, 8113, 
6559.984, 8112, 
6559.986, 8112, 
6559.988, 8111, 
6559.99, 8110, 
6559.992, 8109, 
6559.994, 8108, 
6559.996, 8107, 
6559.998, 8106, 
6560.0, 8105, 
6560.002, 8103, 
6560.004, 8102, 
6560.006, 8101, 
6560.008, 8100, 
6560.01, 8099, 
6560.012, 8097, 
6560.014, 8096, 
6560.016, 8095, 
6560.018, 8093, 
6560.02, 8092, 
6560.022, 8091, 
6560.024, 8090, 
6560.026, 8089, 
6560.028, 8087, 
6560.03, 8085, 
6560.032, 8083, 
6560.034, 8082, 
6560.036, 8080, 
6560.038, 8078, 
6560.04, 8076, 
6560.042, 8074, 
6560.044, 8073, 
6560.046, 8071, 
6560.048, 8069, 
6560.05, 8067, 
6560.052, 8065, 
6560.054, 8064, 
6560.056, 8062, 
6560.058, 8061, 
6560.06, 8059, 
6560.062, 8058, 
6560.064, 8057, 
6560.066, 8056, 
6560.068, 8055, 
6560.07, 8054, 
6560.072, 8053, 
6560.074, 8052, 
6560.076, 8051, 
6560.078, 8051, 
6560.08, 8050, 
6560.082, 8049, 
6560.084, 8049, 
6560.086, 8048, 
6560.088, 8047, 
6560.09, 8047, 
6560.092, 8045, 
6560.094, 8044, 
6560.096, 8043, 
6560.098, 8041, 
6560.1, 8040, 
6560.102, 8038, 
6560.104, 8036, 
6560.106, 8034, 
6560.108, 8033, 
6560.11, 8031, 
6560.112, 8029, 
6560.114, 8027, 
6560.116, 8025, 
6560.118, 8023, 
6560.12, 8021, 
6560.122, 8019, 
6560.124, 8018, 
6560.126, 8016, 
6560.128, 8014, 
6560.13, 8011, 
6560.132, 8010, 
6560.134, 8008, 
6560.136, 8006, 
